Source,Target,Timestamp
70956,99483,15
70962,13535,15
70962,37536,15
70972,106775,15
70978,84582,17
70981,29962,15
70981,41609,15
70985,42814,120
70985,57981,123
70991,45480,120
71001,10985,116
71034,99646,113
71058,55107,120
71075,10167,19
71075,57075,15
71080,43460,15
71084,11355,123
71096,92008,15
71096,96390,15
71101,62381,113
71123,69590,123
71142,110770,116
71148,70176,15
71148,70178,15
71148,70210,15
71148,70252,15
71148,70834,15
71148,72299,15
71148,72992,15
71148,74155,15
71148,76979,15
71148,76981,15
71148,76992,15
71148,77001,15
71148,77655,15
71148,77656,15
71148,77670,15
71148,77673,15
71148,77699,15
71148,77720,15
71148,77721,15
71148,77722,15
71148,77730,15
71148,77750,15
71182,28021,123
71230,105525,120
71242,92324,120
71253,81671,19
71259,110652,17
71263,21562,123
71279,37707,113
71285,109085,15
71294,34302,15
71321,81374,113
71326,103754,15
71337,58303,15
71338,75998,113
71376,31802,17
71381,40870,15
71389,72107,113
71402,58893,123
71406,24075,120
71406,34757,113
71410,111316,120
71414,51440,113
71414,95852,120
71414,103863,113
71420,67938,17
71421,82102,113
71421,88284,120
71436,62557,116
71447,46476,15
71450,74556,15
71450,79751,15
71450,84259,15
71463,52724,15
71465,111930,15
71472,99919,17
71474,103992,17
71485,94460,15
71494,36513,15
71494,44535,15
71494,60016,15
71496,94764,116
71498,77542,17
71512,80421,113
71512,100313,113
71521,104414,15
71538,95876,120
71552,29071,15
71552,71376,15
71552,81968,15
71552,87957,15
71552,108532,15
71559,96408,113
71589,33029,15
71589,80582,15
71593,112207,116
71620,34437,15
71620,73006,15
71646,14784,17
71648,33831,113
71682,56810,17
71688,104569,17
71693,26160,15
71693,31161,15
71693,32103,15
71693,33083,15
71693,37376,15
71693,54428,15
71693,62572,15
71693,62750,15
71693,62801,15
71693,63275,15
71693,64951,15
71693,66639,15
71693,75428,15
71693,79647,15
71693,88245,15
71693,88851,15
71693,108368,15
71693,110509,15
71693,111624,15
71708,29697,19
71710,7497,120
71725,20013,113
71751,97342,15
71751,104355,15
71759,94873,19
71767,35581,15
71767,91697,15
71767,95698,15
71767,105049,15
71767,107716,15
71813,36754,19
71830,27078,17
71830,111139,19
71847,8305,123
71859,71593,19
71859,112092,17
71868,72479,116
71870,83265,113
71870,107624,116
71870,109575,113
71872,10974,123
71878,7526,19
71884,45707,15
71884,70757,15
71884,71026,15
71884,79811,15
71884,86250,15
71884,86341,15
71884,88546,15
71884,90994,15
71884,96899,15
71884,97455,15
71884,104580,15
71884,105233,15
71884,109100,15
71884,109890,15
71884,112271,15
71895,32548,116
71901,57003,113
71905,16968,120
71916,84347,17
71927,14905,123
71927,72407,15
71927,90410,123
71938,104700,113
71943,72000,15
71975,60869,15
71975,71504,15
71981,104723,116
71994,5223,15
71997,6399,113
72015,39173,113
72023,108216,113
72056,107883,15
72084,6705,116
72092,8547,15
72092,10558,15
72092,12649,15
72092,12992,19
72092,15561,15
72092,16776,120
72092,35030,15
72092,62483,15
72092,65233,15
72092,66591,15
72092,73341,15
72092,105565,15
72098,39843,19
72237,58893,123
72238,12233,15
72246,100704,113
72263,9254,17
72263,43087,17
72263,77865,17
72263,88992,17
72263,100531,113
72263,101147,17
72284,23436,120
72285,70176,15
72285,70178,15
72285,70210,15
72285,70252,15
72285,70796,15
72285,70834,15
72285,72994,15
72285,74413,15
72285,74417,15
72285,74418,15
72285,74462,15
72318,16142,19
72318,31304,17
72332,22635,120
72365,75888,15
72378,35463,15
72378,37428,17
72378,50257,15
72378,60410,15
72378,98510,15
72399,42668,15
72399,50955,15
72399,86449,15
72437,22992,123
72438,52992,116
72438,100371,120
72444,17729,15
72444,64078,15
72467,88365,113
72472,54188,120
72507,72999,15
72507,73000,15
72507,73002,15
72543,48416,123
72545,94776,17
72554,35991,113
72568,111377,15
72583,34549,123
72585,17996,123
72601,100927,19
72601,112276,17
72625,44636,116
72625,95661,116
72659,35192,15
72659,45615,15
72659,47998,15
72659,49821,15
72659,76472,15
72676,3266,15
72676,4635,15
72676,19276,15
72676,22940,15
72680,85753,15
72692,86151,15
72693,178,113
72696,69791,17
72696,74649,17
72696,76186,17
72696,76446,17
72696,81468,17
72696,87509,17
72696,95500,17
72696,112000,17
72702,1068,17
72759,27068,15
72799,72751,15
72807,45239,19
72854,995,15
72854,24724,15
72854,26136,15
72854,36173,15
72854,62088,15
72864,50933,15
72864,87313,116
72864,99505,15
72866,25067,15
72871,11195,15
72871,11200,15
72871,35158,15
72871,52038,15
72871,65828,15
72871,83259,15
72871,103191,15
72900,89385,123
72933,56531,15
72933,59019,15
72933,67006,15
72933,77642,15
72933,82602,15
72933,85886,15
72933,97008,15
72938,69696,15
72949,27553,19
72980,78713,120
72986,90383,19
72988,28005,116
72993,31703,113
72995,30490,15
72995,49667,15
72995,69904,15
72995,72507,15
72995,108912,15
73004,7076,113
73031,29373,15
73031,39043,15
73031,39655,15
73031,44065,15
73031,49407,15
73031,49417,15
73031,57396,15
73031,57876,15
73031,58477,15
73031,58503,15
73031,60922,15
73031,71123,15
73031,78399,15
73031,80982,120
73031,84330,15
73031,85041,15
73031,97193,15
73031,99082,15
73042,873,17
73045,20240,17
73045,95394,113
73051,41327,116
73053,35241,17
73053,77092,15
73056,61518,123
73056,83877,123
73061,27069,15
73069,81107,120
73089,11324,15
73089,35549,15
73089,38841,15
73089,45794,15
73089,53166,15
73089,71465,15
73089,82971,15
73089,87836,15
73089,111930,15
73129,5854,15
73129,20934,15
73129,28780,15
73129,28810,15
73129,41976,15
73129,44944,15
73129,57047,15
73129,59920,15
73129,73198,15
73129,78462,15
73129,80544,15
73129,86063,15
73129,86805,15
73129,87234,15
73129,88616,15
73129,89737,15
73129,92158,15
73129,98266,15
73147,91894,17
73155,43713,123
73159,20690,123
73177,81221,15
73185,15980,123
73196,47863,15
73196,48061,15
73196,49154,15
73196,49579,15
73196,58365,15
73196,91285,15
73196,99562,15
73196,105026,15
73226,50058,123
73226,61893,120
73243,74754,120
73243,108690,123
73287,66434,15
73299,59025,15
73318,73321,15
73321,34773,19
73329,61984,15
73334,104963,116
73340,61608,123
73340,98192,120
73345,17696,123
73350,40841,17
73352,5073,15
73352,73480,15
73359,12316,113
73359,40714,17
73359,41359,17
73400,21074,15
73400,61304,15
73405,105682,15
73419,82623,17
73436,68502,19
73456,65051,19
73467,75450,15
73467,84378,15
73467,84607,15
73475,35106,113
73478,25636,120
73482,62975,15
73526,82623,15
73550,107824,17
73556,55952,113
73559,103854,17
73561,55577,113
73563,43210,15
73563,99200,15
73563,107695,15
73569,12908,15
73569,85762,15
73569,86079,15
73569,86674,15
73569,97407,15
73569,102746,15
73572,75066,120
73572,106491,19
73575,87208,15
73630,61292,15
73641,13677,17
73657,66806,120
73687,55844,15
73690,92842,15
73696,95089,120
73696,96739,123
73721,18459,120
73721,25186,113
73742,109109,113
73745,26140,123
73752,65997,15
73752,67458,15
73757,22673,15
73760,65540,120
73793,65996,15
73793,72060,15
73793,85771,15
73797,96194,123
73811,57562,15
73811,90576,15
73893,21547,15
73893,111584,15
73906,55455,15
73942,112239,120
74013,95381,113
74018,83904,15
74018,95276,15
74024,95108,123
74092,95641,113
74099,81737,15
74112,33032,15
74116,20679,15
74116,60942,15
74116,64130,15
74116,72306,15
74116,73594,15
74116,82099,15
74116,83793,15
74116,99788,15
74119,42988,15
74119,45127,15
74119,71939,15
74119,75625,15
74119,82599,15
74119,83029,15
74119,83371,15
74119,83896,15
74119,85983,15
74119,86141,15
74119,94433,15
74119,108770,15
74119,109424,15
74148,38453,113
74154,52259,120
74170,25456,15
74170,73626,15
74170,75083,15
74176,104778,17
74205,50737,15
74205,73192,15
74208,109355,113
74212,11882,19
74216,34235,17
74221,6432,15
74221,68956,15
74221,74718,15
74228,48263,116
74237,30867,19
74239,68819,15
74241,105031,116
74244,19258,116
74244,108875,116
74246,40995,17
74246,109640,19
74255,102773,19
74256,27704,113
74281,8611,120
74289,85634,19
74289,88347,17
74294,96408,113
74304,87031,113
74304,103436,15
74310,46546,113
74327,57838,15
74346,7564,19
74348,48560,120
74352,35991,15
74352,61364,15
74352,70060,15
74352,84450,15
74354,59948,15
74355,15512,123
74357,17528,113
74376,80476,15
74393,51741,113
74434,49052,123
74447,30227,15
74447,55979,15
74447,76138,15
74447,76139,15
74460,45680,113
74460,76299,15
74462,70176,15
74462,70178,15
74462,70210,15
74462,70252,15
74462,70834,15
74462,74413,15
74462,74417,15
74462,74418,15
74512,98689,15
74513,92555,123
74514,75363,15
74514,80373,15
74522,64771,116
74522,110246,17
74540,64258,19
74548,57837,120
74556,100291,15
74560,97003,116
74562,69657,116
74612,107771,113
74618,92449,123
74623,72019,113
74630,34341,113
74648,68235,15
74650,20862,15
74650,36182,19
74667,62581,17
74667,64029,17
74667,67306,17
74667,68819,17
74667,79668,17
74682,111086,15
74688,83750,116
74689,83053,113
74698,51027,15
74698,74412,120
74698,87033,116
74700,48935,116
74710,111085,113
74720,107520,19
74728,43387,15
74728,66980,15
74777,84729,15
74777,88283,15
74777,89527,15
74804,53309,15
74811,44628,15
74814,111454,113
74835,94873,19
74841,75756,116
74841,111786,15
74856,74391,17
74860,49240,15
74860,108069,15
74875,83493,19
74888,95381,116
74888,108011,113
74924,22855,15
74930,61258,120
74957,70176,15
74957,70178,15
74957,70210,15
74957,70252,15
74957,70834,15
74957,74958,15
74957,74959,15
74982,7685,123
74982,13760,19
74986,2563,113
75049,3169,113
75050,51611,15
75050,77466,113
75058,55625,116
75070,48166,19
75104,39491,113
75104,61218,113
75109,53776,15
75109,72651,15
75109,77109,15
75111,76250,15
75121,12998,123
75121,23810,15
75121,52472,17
75121,60193,17
75121,91837,19
75145,5123,120
75152,23973,113
75187,85083,15
75195,110158,113
75201,33797,15
75201,51048,15
75201,51815,15
75201,55980,15
75201,62397,15
75201,65366,15
75201,77942,15
75201,88673,15
75219,31239,15
75219,38764,15
75219,39745,15
75219,40148,15
75219,47819,15
75219,56866,15
75219,57887,15
75219,57896,15
75219,58446,15
75219,58948,15
75219,59768,15
75219,63315,15
75219,63701,15
75219,68746,15
75219,71660,15
75219,77004,15
75219,92087,15
75219,98942,15
75219,102637,15
75223,11093,19
75223,55696,113
75223,98907,15
75245,39736,15
75245,52663,15
75245,71476,15
75245,89126,15
75257,110942,15
75258,89053,120
75262,74492,15
75262,89622,15
75264,107955,15
75270,83464,116
75294,106521,123
75300,16501,15
75300,17949,15
75300,96414,15
75300,98412,15
75300,105035,15
75306,696,15
75306,10498,15
75306,16644,15
75306,49050,15
75306,73185,15
75318,51766,15
75328,112292,15
75383,92969,19
75384,4643,15
75384,7992,15
75384,9980,15
75384,13666,15
75384,18265,15
75384,29031,15
75384,89866,15
75390,83877,123
75399,12710,15
75399,27648,15
75399,49620,15
75399,50512,15
75399,52083,15
75399,66006,15
75399,67736,15
75399,68168,15
75399,70149,15
75399,70589,15
75399,71519,15
75399,73264,15
75399,74091,15
75399,74833,15
75399,75609,15
75399,80460,15
75399,81192,15
75399,84671,15
75399,84937,15
75399,88875,15
75399,89032,15
75403,91926,15
75408,6937,123
75417,22903,17
75417,61722,113
75417,91832,15
75417,96472,15
75418,61984,15
75428,84806,15
75434,78713,123
75434,83424,123
75453,35106,113
75453,91675,123
75466,34253,15
75466,52385,15
75466,64074,15
75466,67053,15
75466,72624,15
75466,77467,15
75466,82667,15
75468,83277,15
75469,39814,120
75477,39681,120
75478,31774,19
75484,47453,15
75484,77059,15
75487,67284,15
75487,89558,15
75506,40531,15
75513,13283,15
75528,10518,15
75528,27406,15
75528,86252,15
75528,88117,15
75528,103181,15
75541,73628,15
75551,109951,15
75553,20307,113
75558,101974,120
75560,59743,19
75569,88537,17
75572,65489,15
75572,67845,15
75574,73423,17
75574,75550,17
75577,19160,15
75577,56984,15
75577,65602,15
75577,73736,15
75577,83470,15
75577,93456,15
75577,95078,15
75606,82567,17
75606,112147,17
75607,54248,113
75617,99416,123
75634,873,15
75636,54183,15
75636,79632,15
75636,83663,15
75636,83949,15
75636,90843,15
75641,100480,113
75642,84250,19
75653,82995,15
75653,101281,15
75656,36512,15
75657,59278,17
75659,31139,116
75662,8439,15
75662,11443,15
75662,14759,15
75662,73894,15
75665,40282,19
75665,81793,113
75680,60595,17
75683,48037,15
75683,55230,15
75683,79382,15
75707,107232,15
75740,24881,15
75740,34408,15
75740,35414,15
75740,39530,15
75740,47782,15
75740,72364,15
75740,88007,15
75740,92877,15
75740,100746,15
75756,87756,17
75760,108939,15
75763,2234,120
75779,40748,113
75788,36691,19
75788,53182,15
75814,4117,17
75819,64771,113
75834,70839,15
75834,70847,15
75834,70849,15
75834,74970,15
75834,75221,15
75834,75227,15
75834,75236,15
75834,75804,15
75834,75806,15
75834,75815,15
75834,75828,15
75834,75845,15
75834,76043,15
75834,76058,15
75834,76069,15
75834,76496,15
75834,76529,15
75834,76532,15
75834,76534,15
75834,76997,15
75834,77659,15
75834,77666,15
75834,77683,15
75834,77732,15
75834,77742,15
75834,77747,15
75880,6778,120
75899,8849,17
75914,16537,113
75970,69940,120
75985,59047,15
75985,69688,15
75985,104724,15
75991,51475,17
75998,71338,116
76026,26259,15
76039,169,120
76105,105681,123
76122,24397,15
76122,30040,15
76122,50416,113
76122,60039,15
76122,66430,15
76122,92094,15
76136,29060,19
76152,38820,15
76152,59061,15
76152,76154,15
76156,57558,113
76182,38826,17
76189,34,123
76189,106709,17
76193,68482,120
76200,65887,123
76204,65256,113
76211,107999,116
76212,51446,113
76212,70350,19
76214,37564,113
76214,94644,116
76221,86182,116
76230,17626,113
76232,79201,15
76232,86985,15
76232,105195,15
76241,21830,15
76241,98551,15
76250,7888,15
76250,23730,15
76250,55004,15
76250,56340,15
76250,57782,15
76250,67863,15
76250,70299,15
76250,70551,15
76250,73233,15
76250,73744,15
76250,73929,15
76250,75111,15
76250,75732,15
76250,76084,15
76250,78658,15
76250,78863,15
76250,78934,15
76250,78950,15
76250,79024,15
76250,79476,15
76250,79632,15
76250,79931,15
76250,79967,15
76250,83602,15
76250,87326,15
76273,88318,120
76275,111296,17
76280,31921,15
76287,29131,17
76287,35337,17
76287,96967,17
76288,77305,17
76290,85634,19
76291,49133,15
76291,81819,15
76291,88471,15
76291,93093,15
76291,100740,15
76291,104569,15
76291,106598,15
76291,107964,15
76291,111000,15
76291,111822,15
76313,12884,15
76313,51701,15
76313,51999,113
76313,53886,15
76313,54760,15
76313,64933,15
76313,64935,15
76313,64945,15
76313,65701,15
76313,69273,15
76313,72925,15
76313,73279,15
76313,74763,15
76313,75830,15
76313,76485,15
76313,80840,15
76313,80882,15
76313,81652,15
76313,83905,15
76313,85042,15
76313,87481,15
76313,87663,15
76313,88424,15
76313,93277,15
76313,95093,15
76313,95137,15
76313,95944,15
76313,99699,15
76313,102473,15
76313,104017,15
76313,104331,15
76321,30301,15
76321,39240,15
76321,43254,15
76321,45847,15
76321,47153,15
76321,49992,15
76321,52451,15
76321,58039,15
76321,76111,15
76321,76439,15
76321,77502,15
76321,80181,15
76321,81871,15
76321,90923,15
76321,109800,15
76338,109802,113
76341,94842,15
76343,32591,15
76347,51842,17
76347,71182,15
76351,43218,15
76360,24300,15
76360,79145,15
76360,88660,15
76360,95344,15
76361,100099,113
76370,2822,17
76370,4434,17
76370,4641,17
76370,6197,17
76370,6369,17
76370,10259,17
76370,18595,17
76370,19880,17
76370,22633,17
76370,23034,17
76370,24082,17
76370,26518,17
76370,31660,17
76370,32420,17
76370,48754,17
76370,53022,17
76370,53773,17
76370,65236,17
76370,66906,17
76370,67652,17
76370,88610,17
76370,89621,17
76370,101932,17
76370,105427,17
76370,106775,17
76397,4781,15
76397,19130,15
76397,77634,15
76431,76890,113
76435,73893,15
76445,20150,17
76445,66388,17
76448,2730,15
76448,8928,15
76448,11453,15
76448,44800,120
76457,80431,15
76468,59742,123
76485,18284,15
76485,34495,15
76485,51701,15
76485,53886,15
76485,54214,15
76485,54760,15
76485,64933,15
76485,64935,15
76485,64945,15
76485,69273,15
76485,70196,15
76485,73279,15
76485,74763,15
76485,75830,15
76485,76313,15
76485,80840,15
76485,81652,15
76485,85162,15
76485,87481,15
76485,87663,15
76485,88424,15
76485,89933,15
76485,90791,15
76485,94094,15
76485,95093,15
76485,95944,15
76485,99699,15
76510,60512,123
76522,84020,15
76524,76100,15
76525,36878,123
76535,30957,15
76535,56055,15
76536,56881,15
76536,90507,15
76569,95425,113
76582,27774,15
76664,4590,15
76664,12904,15
76664,28005,15
76664,37909,15
76664,57872,15
76664,62919,15
76664,75041,15
76664,78231,15
76685,101917,17
76710,27729,123
76732,66104,113
76735,44480,19
76739,8066,113
76739,56895,113
76739,59743,19
76739,97436,113
76743,5211,19
76783,36246,123
76795,77629,116
76840,42655,113
76844,80768,17
76845,21227,17
76856,89498,113
76859,41661,19
76867,1056,15
76867,110074,17
76904,111233,19
76916,11883,113
76928,108562,15
76942,62583,17
76951,63684,15
76983,51039,15
76983,52368,15
76983,79888,15
77006,55470,17
77014,19030,15
77014,27780,15
77014,28070,15
77014,36175,15
77014,37860,15
77014,44482,15
77014,57432,15
77014,59804,15
77014,62301,15
77014,70680,15
77014,73803,15
77014,74802,15
77014,77353,15
77014,86741,15
77014,92539,15
77014,93807,15
77014,94009,15
77014,96683,15
77014,97795,15
77014,101200,15
77014,105043,15
77014,106081,15
77014,107183,15
77014,107509,15
77014,109575,15
77014,109854,15
77025,81754,116
77053,54933,15
77053,79967,15
77053,99726,15
77055,97001,123
77079,58035,15
77079,96190,15
77088,40809,19
77088,98537,15
77092,73053,15
77135,45536,15
77135,81239,15
77135,92970,15
77170,81374,113
77170,92497,116
77176,78156,120
77176,85958,17
77197,63722,113
77197,102787,120
77223,18408,116
77247,32532,17
77247,53020,15
77247,76528,15
77247,85982,15
77247,101092,15
77248,94426,120
77254,35106,113
77271,36808,17
77285,55258,113
77285,57188,116
77285,81675,15
77295,107377,15
77317,20549,15
77317,48296,15
77317,87456,15
77379,19838,15
77379,79144,15
77397,15038,15
77397,32957,15
77397,75808,15
77400,21152,19
77407,7139,116
77432,44731,116
77435,13908,15
77435,26703,15
77441,24806,116
77466,5110,113
77494,81387,120
77500,63509,17
77516,81212,15
77542,71498,15
77573,31344,113
77609,29336,19
77611,81405,113
77615,41836,15
77618,62277,15
77623,26080,15
77623,44086,15
77623,71053,15
77623,77612,15
77624,77665,15
77629,41485,15
77646,28846,17
77646,77916,17
77647,38324,116
77654,68289,116
77654,90562,116
77664,27963,113
77664,81273,15
77664,105681,113
77705,34779,15
77741,17769,15
77741,75271,15
77741,85738,15
77741,94657,15
77767,30483,15
77771,41620,15
77771,49550,123
77771,49748,15
77771,51932,15
77771,56181,19
77771,56214,15
77771,56449,15
77771,56747,15
77771,58687,120
77771,61179,15
77771,75117,15
77771,75198,15
77771,79422,15
77771,91368,15
77771,91523,15
77771,99222,15
77771,99835,15
77771,105333,15
77771,105932,15
77771,106823,15
77771,109501,15
77771,109845,15
77778,73273,17
77779,58394,15
77779,94146,15
77809,87623,116
